Date stamp,AB50A30LRC01_PV,AB50A30LRC01_SP,AB50A30IRA01_PV,AB50A30SIK01_PV,AB40A11LRC10PV,AB40A11TRC06PV,AB40A11FQC01PV,AB40A21LRC03PV,AB40A21TRC04PV,AB40A21PR01_PV,AB40A21FRC02_PV,AB50A30TRC04_PV,AB50A62PRC01_PV,AB50A30TRC08_PV,AB60A31FQC01_PV,AB50A30LRC01_OUT
2023-12-18 23:52:00,40.52954865,40,14.87552071,20.99705315,59.83176804,256.0403748,2015.966309,51.06822205,259.8621826,0.041047733,10882.31738,265.0492554,14.94963741,269.9684448,10845.96094,31.89056969
2023-12-18 23:53:00,40.60334778,40,14.87939644,20.99743843,59.83799744,256.0457764,2014.51123,51.03908539,259.8623352,0.041055679,10932.60645,265.0514832,14.94924545,269.9673157,10845.81641,31.975914
2023-12-18 23:54:00,40.05238724,40,14.88327312,20.99782562,59.84422684,256.051178,2012.158569,51.00995255,259.8624878,0.041063625,10690.29785,265.0522461,14.94885349,269.966217,10845.67285,31.99714279
2023-12-18 23:55:00,39.67609406,40,14.88714981,20.99821091,59.85045242,256.0565796,2014.285034,50.98081589,259.8626709,0.041071575,10919.08691,265.0498657,14.94846153,269.9650879,10845.52832,31.94983673
2023-12-18 23:56:00,40.28957367,40,14.89102554,20.99859619,59.85668182,256.0619812,2016.733643,50.95168304,259.8628235,0.041079521,11100.34375,265.0474854,14.94806957,269.9639893,10845.38477,31.99466515
2023-12-18 23:57:00,40.32649231,40,14.89490223,20.99898338,59.86291122,256.0673828,2024.255493,50.91098404,259.8629761,0.041087467,11172.46387,265.045105,14.94767761,269.9628601,10845.24023,32.08219147
2023-12-18 23:58:00,40.26166534,40,14.89877796,20.99936867,59.86913681,256.0727844,2018.237183,50.86082458,259.8631287,0.041095417,11043.65918,265.0427246,14.9584198,269.9617615,10845.0957,32.16971588
2023-12-18 23:59:00,39.36592484,40,14.90265465,20.99975586,59.87536621,256.078186,2017.908813,50.81066513,259.8633118,0.041103363,10916.79492,265.0403442,14.97472954,269.9606323,10844.95215,31.96167564
2023-12-19 00:00:00,40.14180374,40,14.90653038,21.00014114,59.8815918,256.0835876,2017.881104,50.76050568,259.8634644,0.041111309,10800.50586,265.0379639,14.99103928,269.9595337,10844.80762,31.65511131
2023-12-19 00:01:00,40.54454803,40,14.91040707,21.00052643,59.8878212,256.0890198,2019.22583,50.71034622,259.8636169,0.041119259,10539.39355,265.035553,15.00734806,269.9584351,10844.66406,31.6778183
2023-12-19 00:02:00,39.98829269,40,14.91428375,21.00091362,59.8940506,256.0944214,2015.252686,50.66018677,259.8637695,0.041127205,10261.06152,265.0331726,15.0236578,269.9573059,10844.51953,31.83069992
2023-12-19 00:03:00,39.6217804,40,14.91815948,21.0012989,59.90027618,256.099823,2011.551758,50.61002731,259.8639221,0.041135155,10990.30859,265.0307922,15.03996754,269.9562073,10844.37598,31.98358154
2023-12-19 00:04:00,39.67229843,40,14.91358566,21.0016861,59.90650558,256.1052246,2012.823364,50.57909393,259.8641052,0.041139763,11416.12207,265.0284119,15.05627728,269.9550781,10844.23145,32.08440399
2023-12-19 00:05:00,40.17796707,40,14.89935493,21.00207138,59.91273499,256.1106262,2019.06189,50.58964157,259.8642578,0.041119099,10384.30957,265.0260315,15.03562546,269.9539795,10844.08789,31.99699974
2023-12-19 00:06:00,40.85839081,40,14.88512325,21.00245667,59.91896057,256.1160278,2019.531006,50.60018921,259.8644104,0.041098434,10552.91797,265.0236511,15.00372601,269.9528503,10843.94336,31.90959549
2023-12-19 00:07:00,40.79309845,40,14.87089157,21.00284386,59.92518997,256.1214294,2022.674194,50.61073685,259.864563,0.041077774,11074.66992,265.0212708,14.97182655,269.9517517,10843.79883,31.82219124
2023-12-19 00:08:00,40.96485519,40,14.85666084,21.00322914,59.84880829,256.1268311,2030.251953,50.62128448,259.8647461,0.04105711,11125.36523,265.0188904,14.93992615,269.9506226,10843.65527,31.73478699
2023-12-19 00:09:00,40.9094429,40,14.84242916,21.00361443,59.77242661,256.1322327,2024.703247,50.63183212,259.8648987,0.041036446,10963.67871,265.01651,14.9080267,269.9495239,10843.51074,31.64738464
2023-12-19 00:10:00,40.48857498,40,14.84658623,21.00400162,59.69604492,256.1376343,2025.060059,50.64237976,259.8648682,0.041015781,10571.42676,265.0140991,14.87612724,269.9483948,10843.36719,31.59215355
2023-12-19 00:11:00,40.06770706,40,14.85442162,21.0043869,59.61966324,256.1430359,2021.941895,50.6529274,259.8647156,0.040995121,10101.4375,265.0117188,14.84422684,269.9472961,10843.22266,31.68024445
2023-12-19 00:12:00,39.98054123,40,14.862257,21.00477409,59.54328537,256.1442871,2019.093262,50.66347504,259.864563,0.040974457,11041.00488,265.0093384,14.81232738,269.9461975,10843.0791,31.76833725
2023-12-19 00:13:00,40.28811646,40,14.87009239,21.00515938,59.46690369,256.1419067,2026.588257,50.67402267,259.8643799,0.040953793,10971.81348,265.006958,14.78042698,269.9450684,10842.93457,31.73749733
2023-12-19 00:14:00,39.93829727,40,14.87792683,21.00554466,59.40129852,256.1395264,2027.064697,50.68457031,259.8642273,0.040933128,10744.4082,265.0045776,14.74852753,269.9439697,10842.79102,31.67995834
2023-12-19 00:15:00,40.89191055,40,14.88576221,21.00593185,59.38957596,256.137146,2026.820923,50.69511795,259.8640747,0.040912468,10928.10059,265.0021973,14.72569847,269.9428406,10842.64648,31.66128349
2023-12-19 00:16:00,40.37559128,40,14.8935976,21.00631714,59.37785721,256.1347656,2031.398682,50.70566559,259.8639221,0.040891804,11074.60938,264.9998169,14.74327374,269.9417419,10842.50293,31.78311157
2023-12-19 00:17:00,40.31289673,40,14.90143204,21.00670242,59.36613464,256.1323853,2033.025024,50.71621323,259.8637695,0.04087114,10878.14453,264.9974365,14.760849,269.9406128,10842.3584,31.90493774
2023-12-19 00:18:00,40.23046112,40,14.90926743,21.00708961,59.38298035,256.1300049,2039.591309,50.72676086,259.8635864,0.040850475,10981.39258,264.9950256,14.77842522,269.9395142,10842.21387,32.02676392
2023-12-19 00:19:00,39.7231102,40,14.91710281,21.0074749,59.40851593,256.127594,2041.430054,50.7373085,259.8634338,0.040829815,11084.4502,264.9926453,14.79600048,269.938385,10842.07031,32.07162094
2023-12-19 00:20:00,39.33644104,40,14.9249382,21.00786209,59.43405533,256.1252136,2037.407837,50.74785614,259.8632813,0.040809151,11259.13477,264.9902649,14.81357574,269.9372864,10841.92578,32.0087204
2023-12-19 00:21:00,39.89191818,40,14.93277264,21.00824738,59.45959473,256.1228333,2034.299194,50.74472046,259.8631287,0.040788487,10863.21191,264.9878845,14.83115196,269.9361877,10841.78223,31.98411179
2023-12-19 00:22:00,40.2862854,40,14.94060802,21.00863266,59.46993637,256.1204529,2033.047607,50.72485733,259.8629456,0.040767822,10278.69434,264.9855042,14.84872723,269.9368896,10841.6377,32.01311874
2023-12-19 00:23:00,40.13016129,40,14.94844341,21.00901985,59.4797554,256.1180725,2040.536377,50.70499802,259.862793,0.040747162,10990.60742,264.9831238,14.86630249,269.9381714,10841.49414,32.04212952
2023-12-19 00:24:00,39.47809601,40,14.95627785,21.00940514,59.48957443,256.1156921,2036.049072,50.68513489,259.8626404,0.040726498,10828.64941,264.9807434,14.88387775,269.9394226,10841.34961,32.02796173
2023-12-19 00:25:00,39.51640701,40,14.89975357,21.00979233,59.49939728,256.1133118,2037.551636,50.66527557,259.8624878,0.040705834,10643.74805,264.978363,14.90145397,269.9407043,10841.20605,31.98295593
